Good Hope,917,511,406,916,3,0,0,0,0,37,880,63750,39.4,79750.08,0,0,0,0,0,0,0,0,40.5578178,-90.6734649
Des Plaines,45011.5,22184,22827.5,32184.5,1714.5,327.5,9304,75.5,2305.5,9479.5,35532,62597.5,40,279870.75,1,6,12,20,65,623,37,2,42.0333623,-87.8833991
Astoria,1534,871,663,1505,19,3,12,0,0,2,1532,43897,40.8,50958.75,0,0,0,0,0,0,0,0,40.227545,-90.3595683
Woodridge,32328,15966,16362,24638,3168,174,4699,10,827,4397,27931,83883,37.7,295687.67,0,6,12,14,32,338,22,4,41.7469749,-88.0503406
Marseilles,7999,3791,4208,7856,38,31,38,4,73,293,7706,59147,41.3,118917.25,0,2,3,3,16,37,5,2,41.3308666,-88.7081293
Alvin,678,322,356,674,4,5,38,0,0,1,677,52656,41.1,80618.17,0,0,0,0,0,0,0,0,40.3083697,-87.6083537
Glen Ellyn,38279,18432,19847,33899,1333,236,3418,0,327,2321,35958,107332,41,414373.75,0,8,5,8,27,179,11,3,41.8775293,-88.0670118
Westmont,24529,11651,12878,18705,1938,160,3640,56,803,3199,21330,67598,39.1,302965.25,0,8,3,8,39,217,14,3,41.7958639,-87.9756175
Lostant,732,377,355,729,9,2,5,11,0,19,713,62750,38.2,88030.58,0,0,0,0,0,0,0,0,41.142812,-89.0600817
Smithfield,573,237,336,572,0,1,0,0,0,2,571,40000,47.3,52635.83,0,0,0,0,0,0,0,0,40.4733743,-90.2917904
La Moille,1437,730,707,1388,6,7,43,0,0,6,1431,81250,49.4,95997.42,0,0,0,0,0,0,0,0,41.5317006,-89.2798104
Thornton,2493,1179,1314,1974,425,18,63,0,62,293,2200,57461,43.7,105274.17,0,2,2,2,10,25,3,0,41.5680904,-87.6080999
Hanna City,2918,1437,1481,2888,15,10,19,0,7,181,2737,70690,46.1,138343.42,0,0,0,0,0,0,0,0,40.6917043,-89.7951061
Cherry Valley,4962,2528,2434,4554,242,105,182,4,20,225,4737,74821,51.6,164099.33,1,1,0,7,12,225,1,1,42.2347434,-88.9489912
Kankakee,35509,17115,18394,22930,11367,299,410,0,1215,4753,30756,47629,36.9,90149.17,4,35,47,144,143,682,46,11,41.1200325,-87.8611531
Vernon Hills,27004,13315,13689,19016,1185,176,6667,48,917,3280,23724,98939,39,330956.83,0,4,7,4,20,271,4,2,42.2194686,-87.9795188
Sandwich,12374,6103,6271,11753,40,42,19,0,586,1454,10920,70318,35.7,198846.5,0,2,0,5,5,2,2,0,41.6458634,-88.6217432
Cherry,479,271,208,479,0,0,0,0,0,8,471,47750,39.7,70284.92,0,0,0,0,0,0,0,0,41.4269787,-89.213419
Campus,199,94,105,199,0,0,0,0,0,0,199,44063,44.1,77827.58,0,0,0,0,0,0,0,0,41.0233656,-88.3061652
Kenilworth,2512,1273,1239,2367,31,20,152,0,0,71,2441,212750,41.3,1360529.67,0,0,0,0,5,7,3,0,42.085862,-87.7175607
Marengo,12345,6113,6232,11986,180,35,54,0,237,1722,10623,85133,44.7,235011.58,0,2,0,1,8,43,3,0,42.2486332,-88.6084269
Hebron,2077,1082,995,1958,53,8,8,0,93,269,1808,63333,42.3,172298.83,0,0,0,0,0,0,0,0,42.4716853,-88.432318
Milford,2449,1239,1210,2350,16,3,2,17,95,196,2253,47422,46.2,63050.17,0,0,0,0,0,0,0,0,40.6283696,-87.6961395
Lemont,23422,11452,11970,22330,292,182,840,0,138,1524,21898,93489,46.4,383065.42,0,13,1,8,15,113,14,0,41.673642,-88.0017261
Grand Ridge,970,472,498,910,3,2,12,0,50,109,861,68281,41.8,90092.75,0,0,0,0,0,0,0,0,41.2369791,-88.8314652
Walnut,2118,1076,1042,2118,7,29,5,0,0,61,2057,50833,47.6,88630,0,0,0,0,1,3,0,0,41.5567012,-89.5934315
Rolling Meadows,21833,10604,11229,15923,1179,325,1992,92,2976,5430,16403,66462,37.4,257214.25,0,3,3,9,19,258,7,0,42.0841936,-88.0131275
Winnetka,19441,9433,10008,18096,111,80,1329,57,233,1134,18307,174966,42.9,1125064.83,0,2,0,1,15,85,8,0,42.1080834,-87.7358951
Leaf River,1839,859,980,1822,25,0,1,2,0,23,1816,57847,51.3,102337.25,0,0,0,0,0,0,0,0,42.1255813,-89.4037207
Flossmoor,9768,4608,5160,3780,5867,16,101,13,30,355,9413,108375,46.3,227087,0,1,3,7,15,215,14,0,41.5428123,-87.6847684
Lyons,10544,5210,5334,8630,580,61,256,8,1369,5328,5216,60700,34.6,183582.75,2,2,2,5,9,96,10,0,41.8133651,-87.8181128
Streamwood,40437,20514,19923,26913,1908,293,5579,0,6898,13891,26546,80039,38.5,210170.75,0,0,0,0,0,0,0,0,42.0255827,-88.1784085
Mazon,1721,902,819,1695,0,0,31,0,0,99,1622,73438,36.6,156388.42,0,0,0,0,0,0,0,0,41.2414217,-88.4195101
Prophetstown,3245,1627,1618,3181,61,15,35,14,0,36,3209,59000,47.4,110079.25,0,0,0,0,1,0,0,0,41.6714198,-89.9362249
Bellflower,494,238,256,493,0,22,0,0,0,0,494,52969,47.9,99050.58,0,0,0,0,0,0,0,0,40.3400336,-88.5270053
Iroquois,175,87,88,165,9,2,1,0,1,0,175,57500,52.7,54862.5,0,0,0,0,0,0,0,0,40.8275356,-87.5819743
Park Ridge,37736,18368,19368,35465,298,0,2258,101,421,2283,35453,102494,44.3,452986.67,0,2,4,15,51,273,17,4,42.0111412,-87.8406192
Buckley,777,422,355,762,7,0,0,0,8,32,745,47955,48.8,67385.5,0,0,0,0,0,0,0,0,40.5969794,-88.0380959
Illinois City,1283,611,672,1283,0,7,0,0,158,158,1125,73636,41.7,169563.92,0,0,0,0,0,0,0,0,41.3975305,-90.8995898
Wayne,2357,1160,1197,2182,0,0,175,0,0,39,2318,132629,50.4,503301.33,0,0,0,0,1,4,0,0,41.9508609,-88.2422971
Chillicothe,11191,5630,5561,10950,31,8,216,0,18,335,10856,59758,43.4,121068,0,3,1,17,23,69,7,2,40.9222589,-89.4862025
Frankfort,30938,15173,15765,28019,1677,75,1044,0,462,1768,29170,108295,42.8,315633.5,0,1,0,8,21,154,12,2,41.4958665,-87.8486613
Princeton,10680,4917,5763,10382,61,67,81,8,188,742,9938,59638,46.9,116978.67,0,11,1,10,26,128,6,0,41.3680919,-89.4648145
Delavan,2765,1358,1407,2727,20,13,10,0,6,115,2650,59798,41.8,106988.42,0,0,0,2,22,21,1,0,40.3725415,-89.5473245
Posen,5780,2811,2969,4353,1015,151,71,0,450,3075,2705,47010,30.2,113429.33,0,1,6,7,14,82,20,0,41.6317008,-87.681437
Sheldon,1626,784,842,1536,54,43,5,0,65,47,1579,48355,45.4,55162.25,0,0,0,0,0,0,0,0,40.7692032,-87.5639173
Tiskilwa,1428,718,710,1414,13,9,5,0,6,38,1390,47619,47,76631.83,0,0,0,0,0,0,0,0,41.2922592,-89.5062042
Oneida,1170,605,565,1134,27,46,0,0,9,9,1161,74306,37.6,82449.67,0,0,0,0,0,0,0,0,41.0722596,-90.2254002
Georgetown,4918,2510,2408,4756,156,26,20,9,8,43,4875,43750,41,54009.17,1,3,1,11,17,49,6,0,39.9753144,-87.6358546
La Grange Park,13546,6437,7109,12364,618,30,307,11,480,1697,11849,95085,41.2,343374.17,0,0,2,3,16,46,0,0,41.8347535,-87.861726
Dunlap,9188,4553,4635,7211,306,47,1670,0,235,306,8882,122000,36.2,244723.75,0,0,0,0,0,0,0,0,40.8617037,-89.6787105
Oregon,6382,3117,3265,6322,90,26,7,11,14,276,6106,59519,51.1,122098.17,0,0,0,0,0,0,0,0,42.0147513,-89.3323279
Niles,29743,14246,15497,22349,1031,96,6072,134,722,3337,26406,60708,47.7,330427.58,1,5,11,17,63,514,28,2,42.0189191,-87.8028402
Kenney,461,229,232,461,0,3,0,0,0,0,461,53261,56.4,77638.92,0,0,0,0,0,0,0,0,40.0967053,-89.0859189
Metamora,11950,5873,6077,11793,97,88,213,0,19,142,11808,88233,41.8,214191.25,0,0,0,0,0,0,0,0,40.7905919,-89.3606433
Bryant,230,119,111,230,0,1,9,0,0,0,230,53750,54.3,52756.42,0,0,0,0,0,0,0,0,40.4661513,-90.0917851
Buda,885,441,444,855,0,0,30,0,0,0,885,46023,44.6,50763.75,0,0,0,0,0,0,0,0,41.3261476,-89.6789874
Kaneville,69,35,34,69,0,0,0,0,0,0,69,66875,60.4,247508.58,0,0,0,0,0,0,0,0,41.8353062,-88.5220233
Cabery,481,246,235,479,0,2,0,0,0,15,466,70833,48.2,91323.5,0,0,0,0,0,0,0,0,40.9958657,-88.2053282
Raritan,60,28,32,60,0,7,0,0,0,0,60,46667,63.5,47391,0,0,0,0,0,0,0,0,40.6958732,-90.8273591
Elmwood,2699,1319,1380,2653,0,0,60,0,0,31,2668,70750,43.4,117759.25,0,0,0,2,3,7,0,0,40.7778151,-89.9665017
Cissna Park,1485,761,724,1476,0,0,7,7,2,15,1470,55298,48.2,91162.42,0,0,0,0,0,0,0,0,40.5647578,-87.8930897
Washington,24974,11943,13031,24009,669,83,591,10,170,511,24463,70785,38.8,152146.08,0,5,1,24,36,153,4,1,40.7036482,-89.4073123
Antioch,24066,12076,11990,22792,869,89,630,31,402,1662,22404,82692,43.3,203155.5,0,8,2,10,12,150,3,0,42.4772418,-88.0956396
Coal City,9164,4645,4519,8946,174,14,121,0,56,442,8722,73245,36,178043.17,0,0,0,0,0,0,0,0,41.2878097,-88.2856185
Princeville,3263,1630,1633,3190,22,11,80,2,0,208,3055,62241,41.8,141079.83,0,0,0,0,0,0,0,0,40.9297591,-89.7576022
Round Lake,61706,31573,30133,49654,4575,538,3925,169,4700,25342,36364,72175,33.2,157523.17,0,0,3,15,14,84,10,0,42.353355,-88.0934145
Wenona,1421,662,759,1409,13,5,0,0,9,48,1373,58289,39.1,70692.58,0,0,0,0,0,0,0,0,41.0525331,-89.0503587
Lisle,28178,13905,14273,22827,1529,208,3691,18,636,2055,26123,82952,37.7,354210.33,0,4,5,7,20,74,12,0,41.801141,-88.0747875
Bardolph,294,128,166,294,0,0,0,0,0,0,294,21250,39.1,30268.33,0,0,0,0,0,0,0,0,40.4950406,-90.5645735
Carlock,1703,973,730,1597,105,0,16,0,10,13,1690,85795,35.6,150865.08,0,0,0,0,0,0,0,0,40.5822588,-89.1320251
Naperville,41451.75,20379.5,21072.25,31278,2553,228.25,8133.5,42.25,443.25,2501.5,38950.25,121516.75,39.25,411188.75,0,0,0,0,0,0,0,0,41.7858629,-88.1472893
New Boston,1198,617,581,1183,25,5,1,0,9,34,1164,49063,45,75687.33,0,0,0,0,0,0,0,0,41.1703108,-90.9968113
Hoffman Estates,24658.5,12160.5,12498,14246,1476.5,170.5,6855.5,19.5,2827,4244,20414.5,97144,39.1,301039.165,1,14,9,24,45,349,23,0,42.0428052,-88.079795
Gladstone,972,484,488,972,0,2,0,0,0,18,954,57375,37.8,76096.5,0,0,0,0,0,0,0,0,40.864483,-90.9612528
Hanover,959,454,505,904,24,43,4,0,7,11,948,43370,53.4,91010.75,0,0,0,0,0,0,0,0,42.2564051,-90.2795734
Bourbonnais,29969,13951,16018,26505,3071,58,641,31,350,2240,27729,68512,34.4,195063.58,0,7,2,24,16,130,8,1,41.1416991,-87.8750429
Carol Stream,42602,20943,21659,29382,3324,333,8380,59,1983,6156,36446,82232,38,266229.33,0,7,10,16,48,336,27,2,41.9125286,-88.1347927
Bridgeview,16479,7780,8699,13871,754,146,1121,56,958,3748,12731,53893,36.5,207629.58,0,3,8,19,31,270,18,1,41.7500323,-87.8042216
Downers Grove,28917,13982.5,14934.5,25942.5,1047.5,95.5,1895.5,15.5,304,1489.5,27427.5,88711.5,43.45,382383.58,0,15,9,25,71,466,26,3,41.8089191,-88.0111746
Vermont,832,406,426,815,2,0,4,0,11,11,821,50556,43.6,51498.58,0,0,0,0,0,0,0,0,40.2942106,-90.4279033
Robbins,4870,2537,2333,475,4420,43,12,0,25,308,4562,26661,36.4,53821.86,2,3,5,28,8,26,23,3,41.6439227,-87.7036602
Little York,578,310,268,530,0,11,37,0,0,3,575,51875,39.1,64963.17,0,0,0,0,0,0,0,0,41.0111483,-90.7462496
Normal,55222,25848,29374,46040,6665,312,3100,25,464,2917,52305,55434,24.7,164404.5,2,35,21,61,119,843,23,0,40.5142026,-88.9906312
Manito,3767,1889,1878,3716,69,17,7,6,5,66,3701,63387,45.7,98991.33,0,0,0,0,0,0,0,0,40.4258736,-89.7792762
Mossville,146,60,86,146,0,0,0,0,0,0,146,32857,34.6,86537.83,0,0,0,0,0,0,0,0,40.8155926,-89.5678728
Pontiac,14026,7479,6547,12422,1392,95,192,0,125,709,13317,52017,41.1,100024.33,0,0,4,36,21,149,2,1,40.8808666,-88.6297839
Lake Villa,35286,17646,17640,32294,900,131,1733,17,858,3137,32149,96024,40.3,208693.58,1,4,0,4,3,29,1,0,42.4169651,-88.0739708
Manhattan,10531,5375,5156,10324,38,25,66,0,132,488,10043,91700,34.3,248321.92,0,0,0,2,4,20,2,0,41.4225316,-87.9858863
Galena,6620,3161,3459,6575,21,14,0,0,35,430,6190,59934,56.2,186850.33,0,0,0,1,12,71,2,0,42.4166744,-90.4290168
Loda,1496,779,717,1375,42,0,18,0,61,24,1472,69250,47.3,159395.25,0,0,0,0,0,0,0,0,40.5175349,-88.0719857
Streator,19054,9651,9403,17814,738,221,229,0,333,1560,17494,48564,44.5,64166.25,1,22,1,7,25,270,7,7,41.1208668,-88.835352
Crescent City,775,345,430,774,6,5,1,0,0,11,764,55250,39.8,81951.58,0,0,0,0,0,0,0,0,40.7700351,-87.8589251
Wyoming,1927,929,998,1902,6,14,25,0,0,14,1913,56286,47.6,75402.33,0,0,0,0,0,0,0,0,41.0617037,-89.7731578
Union,2077,988,1089,2074,3,0,0,0,0,34,2043,53500,40.1,244814,0,0,0,0,0,0,0,0,42.2330782,-88.5423132
Congerville,1201,614,587,1188,7,10,8,0,6,17,1184,77813,39.6,182785.17,0,0,0,0,0,0,0,0,40.6169813,-89.2042501
Brimfield,3274,1769,1505,3229,67,2,0,0,13,8,3266,83929,44.1,180531.92,0,0,0,0,0,0,0,0,40.838926,-89.8864976
Lawndale,83,45,38,83,0,0,0,0,0,0,83,66250,46.9,67263,0,0,0,0,0,0,0,0,40.2180969,-89.2825925
Knoxville,3837,1729,2108,3806,40,4,20,0,14,101,3736,55801,42.6,98284.67,0,0,0,0,0,0,0,0,40.9083715,-90.2848476
La Harpe,1787,858,929,1787,14,10,0,0,0,28,1759,44500,43.8,77262.25,0,0,0,0,3,0,0,0,40.5833749,-90.9693057
Hennepin,1326,692,634,1310,22,9,8,0,0,38,1288,64219,44.3,112362.17,0,0,0,0,0,0,0,0,41.2542033,-89.3423112
Medinah,2502,1316,1186,2240,11,0,245,0,6,0,2502,105644,42.5,345948,0,0,0,0,0,0,0,0,41.9814174,-88.0511813
La Fayette,337,186,151,337,0,0,0,0,0,6,331,36667,48.9,55364.42,0,0,0,0,0,0,0,0,41.1096063,-89.9735218
Allerton,346,162,184,336,4,0,5,0,4,3,343,59583,41,89129.17,0,0,0,0,0,0,0,0,39.9161024,-87.9352579
Bellwood,18999,8828,10171,2590,14949,66,236,0,1366,3299,15700,55640,37.6,167169.42,0,0,0,0,0,0,0,0,41.8814197,-87.883117
Mansfield,1197,585,612,1197,1,23,0,0,5,56,1141,62143,44.7,136921.75,0,0,0,0,0,0,0,0,40.211422,-88.5061721
Foosland,383,187,196,383,0,0,0,0,0,3,380,82813,52.6,109745.75,0,0,0,0,0,0,0,0,40.3614224,-88.4281125
Deerfield,27452,13323,14129,25020,336,90,2122,5,165,981,26471,142409,43.6,489269.25,1,1,1,1,16,115,6,0,42.1711365,-87.8445119
East Moline,23679,12179,11500,18711,3828,125,1035,4,1154,3865,19814,49343,40,104697.58,0,0,0,0,0,0,0,0,41.5008673,-90.4442979
Goodfield,1250,641,609,1247,3,0,0,0,0,0,1250,94231,43.9,247869.25,0,0,0,0,1,26,0,0,40.6297593,-89.2748084
Glenview,27566,13358.5,14207.5,22726.5,472,60,4584.5,39.5,285,1930,25636,104878,44.4,571678.25,0,7,5,22,60,331,31,1,42.0697509,-87.7878408
Oglesby,4483,2263,2220,4330,124,13,69,0,52,344,4139,59219,41.8,96727.08,0,0,0,0,0,0,0,0,41.2953127,-89.0595266
Donovan,537,265,272,535,37,8,3,1,3,16,521,55000,39.3,78745.42,0,0,0,0,0,0,0,0,40.883368,-87.6161428
Sciota,203,113,90,203,2,0,0,0,0,0,203,76563,50.3,64606.58,0,0,0,0,0,0,0,0,40.5608731,-90.7517996
Forrest,1703,860,843,1690,12,15,0,0,7,77,1626,70385,34.5,92345.17,0,0,0,0,0,0,0,0,40.7519792,-88.4111647
Poplar Grove,10360,5407,4953,9637,562,252,83,9,65,1052,9308,70056,34.8,149040.42,0,0,0,0,0,0,0,0,42.3683522,-88.822047
Orland Park,33466.5,16226,17240.5,29776,1179,183.5,2082.5,27,766.5,2499,30967.5,90841,46.45,324603.585,1,1,5,13,29,963,23,2,41.6303103,-87.8539425
Glendale Heights,34364,17164,17200,19839,3400,390,8446,256,4087,10753,23611,65865,33.7,219150.33,0,0,12,6,32,332,33,2,41.9103068,-88.0717353
Bradley,10121,4997,5124,9177,481,12,68,14,425,1356,8765,55152,33.5,111260.17,0,3,3,11,31,403,8,2,41.1419768,-87.8611535
Ivesdale,295,147,148,295,0,0,0,0,0,0,295,64167,46.4,107793.83,0,0,0,0,0,0,0,0,39.9433658,-88.4553363
Wauconda,16612,8157,8455,14554,141,88,994,0,1168,3365,13247,80529,38.7,240301.58,0,0,0,0,0,0,0,0,42.2589122,-88.1392474
Plano,13259,6773,6486,11348,1478,58,157,22,503,3754,9505,72542,33.1,175292.58,0,4,1,4,8,61,3,1,41.6628076,-88.5370197
Fulton,5341,2729,2612,5268,28,47,29,13,27,47,5294,59572,45.9,116658.67,0,0,0,9,9,36,3,0,41.8672508,-90.1595705
Villa Park,28801,14226,14575,23324,1850,150,3069,20,1237,6476,22325,69488,37.9,243959.67,0,8,7,12,25,191,16,1,41.8897519,-87.9889543
South Holland,22201,10368,11833,3768,18020,37,132,6,391,1058,21143,62951,40.8,149038.92,2,19,31,16,89,352,100,0,41.6008681,-87.6069894
Secor,743,380,363,737,0,4,1,0,8,9,734,92574,42.2,143718.83,0,0,0,0,0,0,0,0,40.7419799,-89.1353567
Hometown,4308,1961,2347,4096,110,5,7,0,147,699,3609,49359,38.7,133647.75,0,0,2,1,3,12,0,0,41.7344774,-87.731441
Carbon Cliff,1239,605,634,827,412,0,12,0,29,75,1164,34033,26.6,80094.75,0,0,0,0,0,0,0,0,41.4947564,-90.3906844
Pecatonica,4260,2271,1989,4253,71,0,26,0,7,51,4209,69306,40.1,127084.92,0,0,0,0,0,0,0,0,42.3139078,-89.3592788
Ransom,497,260,237,497,0,3,0,0,0,11,486,82500,47,104742.92,0,0,0,0,0,0,0,0,41.1561445,-88.6495133
Homewood,20227,9684,10543,10657,8901,90,560,0,523,1096,19131,73251,42.3,168403.83,1,9,23,13,55,678,53,2,41.5572567,-87.6656015
Lomax,500,217,283,500,5,0,0,0,7,21,479,38750,47.9,57735.25,0,0,0,0,0,0,0,0,40.67893,-91.072921
Washburn,1787,940,847,1781,21,15,23,0,0,25,1762,52688,38.4,79896.5,0,0,0,0,0,0,0,0,40.919202,-89.2911973
Newark,3660,1878,1782,3639,27,76,8,0,1,99,3561,85179,36.6,244833.5,0,0,0,0,0,0,0,0,41.536975,-88.5834068
Stone Park,4923,2576,2347,2459,173,25,154,0,2179,4360,563,59022,30.3,167461.92,0,0,0,0,0,0,0,0,41.9055862,-87.8836732
Hanover Park,38400,18993,19407,22070,2764,242,6547,52,8049,15347,23053,74883,33.9,217028.25,0,7,12,24,35,147,12,0,41.9994722,-88.1450735
Kinsman,183,86,97,183,0,0,0,0,0,3,180,47031,38.8,91394,0,0,0,0,0,0,0,0,41.1897554,-88.569512
Victoria,447,242,205,447,0,4,0,0,0,4,443,48684,53.2,62609.17,0,0,0,0,0,0,0,0,41.0336485,-90.0984504
Palatine,38827.5,19134.5,19693,28040,1209,307,5284,46,5548.5,7741.5,31086,82612,39.7,339985,1,11,7,9,26,317,15,0,42.1103041,-88.03424
Chana,1107,506,601,1105,0,0,0,0,2,2,1105,81250,42.4,131889.75,0,0,0,0,0,0,0,0,41.9805848,-89.2198238
Westchester,16573,7835,8738,11695,3065,50,691,125,1491,3575,12998,80412,45.7,242953,0,2,9,8,41,126,5,2,41.8505866,-87.8820048
Wonder Lake,10826,5811,5015,10678,64,159,115,0,83,1019,9807,72719,41.4,157461.83,0,0,0,0,0,0,0,0,42.3852983,-88.3473126
Deer Grove,248,110,138,248,0,0,0,0,0,1,247,100972,57.2,90249.33,0,0,0,0,0,0,0,0,41.607811,-89.689547
Fithian,715,309,406,704,12,5,0,0,3,5,710,63393,56,99500.17,0,0,0,0,0,0,0,0,40.1139242,-87.8730857
Annawan,1267,606,661,1237,22,11,0,0,12,44,1223,54625,47.8,112746.33,0,0,0,1,0,8,0,0,41.3972573,-89.9045518
Reddick,725,375,350,706,16,0,0,0,19,19,706,75000,40.9,124382.67,0,0,0,0,0,0,0,0,41.0982752,-88.2486749
Cary,25827,13124,12703,24461,586,51,949,10,314,2240,23587,98377,40.6,237906.58,0,7,4,9,17,91,2,0,42.2119684,-88.2381381
South Beloit,10440,5071,5369,9969,471,78,125,22,221,1099,9341,61419,36.7,134482.67,3,0,4,6,17,80,5,0,42.4930708,-89.0367764
Prairie City,537,253,284,520,18,0,20,0,0,23,514,47222,43,27038.08,0,0,0,0,0,0,0,0,40.6211512,-90.4620731
Richton Park,14055,6720,7335,1571,12225,180,254,0,262,393,13662,55625,37.9,136583.5,0,7,27,21,40,235,56,0,41.484479,-87.7033787
Roscoe,19165,9480,9685,17932,509,28,809,0,79,462,18703,84563,39.8,183045.58,0,0,1,9,23,66,4,0,42.4133505,-89.0092742
Mineral,376,196,180,371,2,5,0,3,0,0,376,46250,45.2,56570.25,0,0,0,0,0,0,0,0,41.3825354,-89.8364934
Canton,16806,9163,7643,15498,1285,141,59,10,52,788,16018,47362,41.7,75753.5,0,0,0,0,0,0,0,0,40.5580945,-90.0351167
Peru,10589,4801,5788,10289,158,17,116,10,226,882,9707,50809,46.4,110655.17,0,5,1,4,12,133,4,1,41.3275349,-89.1289728
Orion,3243,1651,1592,3190,45,10,12,0,47,53,3190,70766,45.7,149116.83,0,0,0,3,1,12,0,0,41.3547575,-90.3815165
Zion,30934,14888,16046,20463,8481,445,1330,86,1742,8837,22097,54685,33.9,136118.08,4,36,45,63,129,553,39,4,42.4461322,-87.8328505
Saint Augustine,292,138,154,292,0,0,0,0,0,0,292,51875,40.7,57882.83,0,0,0,0,0,0,0,0,40.7183728,-90.4109616
Lake Forest,21131,10472,10659,18890,520,94,1836,7,142,1013,20118,171913,46.6,808297.42,0,0,0,0,0,0,0,0,42.2586342,-87.840625
Highwood,5366,2753,2613,4377,243,31,157,0,595,2570,2796,57563,37.8,321815.5,0,1,1,2,0,33,0,0,42.1997468,-87.8092335
Davis Junction,3131,1612,1519,3045,72,7,22,0,46,331,2800,68654,33.3,160326.83,0,0,0,0,0,0,0,0,42.1016919,-89.0931574
Leland,1759,907,852,1737,0,14,0,0,26,176,1583,66971,42.8,159956.67,0,0,0,0,0,2,0,0,41.6125306,-88.7995237
Cropsey,194,87,107,194,0,0,0,0,0,0,194,112578,44.4,86411.75,0,0,0,0,0,0,0,0,40.6092009,-88.4786678
Roseville,1509,740,769,1460,20,3,0,0,29,30,1479,44883,39.3,74290.25,0,0,0,0,0,0,0,0,40.7322617,-90.6645784
Wheeling,38476,19722,18754,24056,1499,498,7431,130,5871,11769,26707,66243,37.3,244433.58,1,13,1,12,53,257,12,0,42.1391928,-87.9289591
Morris,20460,10200,10260,19741,444,102,182,6,335,1698,18762,72122,42.8,194058.17,0,4,5,7,13,212,13,0,41.357254,-88.4211785
Farmer City,2727,1345,1382,2709,0,66,0,9,7,7,2720,60404,48,105040.08,0,0,0,0,0,0,0,0,40.2433676,-88.6425668
Elgin,40737.3333333333,20430.3333333333,20307,27665,2847.33333333333,595,2619.66666666667,46.6666666666667,8316,17333,23404.3333333333,76462.6666666667,36.5,229937.303333333,3,48,57,127,172,1455,86,7,42.0372487,-88.2811895
Pearl City,1803,952,851,1767,20,23,5,0,31,55,1748,72500,46.4,129577.25,0,0,0,0,0,0,0,0,42.265297,-89.8259532
Winthrop Harbor,6803,3330,3473,6329,148,70,146,0,145,561,6242,87446,44.8,175180.17,0,4,1,7,4,16,3,0,42.4789098,-87.8236841
Cerro Gordo,1712,880,832,1711,4,14,15,0,0,1,1711,62132,38.2,94771.25,0,0,0,0,0,0,0,0,39.8905912,-88.7281262
Ellsworth,476,237,239,467,6,0,6,0,0,0,476,71442,42.5,128544.67,0,0,0,0,0,0,0,0,40.4503125,-88.7167336
Gilson,650,301,349,641,18,0,0,0,19,48,602,65417,54.6,87557.67,0,0,0,0,0,0,0,0,40.8617048,-90.2015111
Saint Charles,28569.5,13917,14652.5,26375.5,612,224.5,1097,33,885.5,2423.5,26146,116291,42.5,335162.165,0,0,0,0,0,0,0,0,41.9141945,-88.3086867
Rock Falls,13997,6945,7052,13169,472,81,22,0,444,1957,12040,52355,41.9,94616.33,0,2,0,9,23,61,5,0,41.7797533,-89.6889967
Adair,444,274,170,444,0,0,0,0,0,12,432,68594,54.6,62941.75,0,0,0,0,0,0,0,0,40.4189309,-90.4967942
Chenoa,2427,1248,1179,2366,55,3,21,0,17,79,2348,61442,41.1,96874.42,0,0,0,2,4,3,0,0,40.7417014,-88.7197856
Mark,245,117,128,245,0,0,0,0,0,4,241,77708,47.7,61886.5,0,0,0,0,0,0,0,0,41.2644805,-89.2500869
Channahon,12791,6523,6268,12283,138,167,99,0,280,1254,11537,89398,37,241977.58,0,4,0,5,15,42,1,0,41.4294753,-88.2286735
Piper City,1060,537,523,1006,0,19,5,0,39,48,1012,52411,50.4,58272.92,0,0,0,0,0,0,0,0,40.756702,-88.191158
Danville,21848,10875,10973,16141.5,5613,66,272,29.5,175,1163,20685,50180,40.2,86472.04,12,53,103,391,379,1052,77,15,40.124481,-87.6300207
Crest Hill,18254,9650,8604,13420,3590,252,769,0,909,3334,14920,54530,39.1,172916.83,1,16,9,16,29,148,26,0,41.554753,-88.0986709
Earlville,3543,1772,1771,3406,76,9,23,2,38,294,3249,56111,43.7,133596.75,0,0,0,0,0,0,0,0,41.5894754,-88.9220265
Hudson,2720,1298,1422,2688,37,0,8,0,14,11,2709,83750,39.7,191283.67,0,0,0,0,1,3,0,0,40.6058688,-88.9872965
Fenton,337,172,165,337,0,0,0,0,0,0,337,85703,46.9,131216.92,0,0,0,0,0,0,0,0,41.7305855,-90.0301192
North Chicago,15705,7782,7923,6595,6166,67,686,12,3192,7761,7944,34911,30.7,98365.5,0,0,0,0,0,0,0,0,42.325578,-87.8411818
Momence,5846,3289,2557,5204,478,59,17,0,398,839,5007,60331,43,112642.25,0,0,1,3,13,26,6,1,41.1667001,-87.662815
Grayslake,36817,18255,18562,32498,1470,205,2539,62,1236,4190,32627,87449,40.9,219686.75,0,5,3,19,28,134,6,0,42.3444664,-88.041746
Melvin,686,339,347,676,1,4,12,0,2,32,654,51875,34.9,49701.83,0,0,0,0,0,0,0,0,40.5675346,-88.2478272
Sycamore,22413,10927,11486,20846,914,109,561,0,453,1647,20766,73524,37.7,204574.08,0,3,2,5,14,155,3,1,41.9889173,-88.6867538
Shannon,1253,613,640,1220,5,0,24,2,10,32,1221,43646,50.7,106278.58,0,0,0,0,0,4,0,0,42.1547457,-89.7398389
Colfax,1311,594,717,1286,10,22,0,0,19,52,1259,60333,41.5,95007.83,0,0,0,0,0,0,0,0,40.5669788,-88.6164508
